,NAME OF ISSUER,TITLE OF CLASS,CUSIP,VALUE (x$1000),SHRS OR PRN AMT,SH/PRN,PUT/CALL,INVESTMENT DISCRETION,OTHER MANAGER,SOLE,SHARED,NONE,Company cik,Company name,Period of report,File type
14,BLACKSTONE MTG TR INC,COM CL A,09257W100,116879,4367663,SH,,SOLE,,4367663,0,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
15,BOOZ ALLEN HAMILTON HLDG,CL A,099502106,2487,80623,SH,,OTR,1,0,115960,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
16,BRIXMOR PPTY GROUP INC,COM,11120U105,2789943,108053553,SH,,SOLE,,108053553,0,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
17,CADENCE DESIGN SYSTEM INC,COM,127387108,7463,358610,SH,,OTR,2,0,358610,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
18,CATALENT INC,COM,148806102,647933,25886244,SH,,OTR,3,0,25886244,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
19,CHENIERE ENERGY PARTNERS LP,COM UNIT,16411Q101,65030,2494434,SH,,OTR,1,0,2494434,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
20,CHENIERE ENERGY PARTNERS LP,COM UNIT,16411Q101,22681,870000,SH,,OTR,3,0,870000,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
21,CHENIERE ENERGY PTNRS LP HLD,COM REP LLC IN,16411W108,61666,3543996,SH,,OTR,1,0,3543996,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
22,CYTOSORBENTS CORP,COM NEW,23283X206,112,20118,SH,,SOLE,,20118,0,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
23,DOLLAR GEN CORP NEW,COM,256677105,9570,133156,SH,,OTR,2,0,133156,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
24,EASTMAN KODAK CO,COM NEW,277461406,111295,8875211,SH,,OTR,1,0,8875211,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
25,EASTMAN KODAK CO,*W EXP 09/03/201,277461133,320,115410,SH,,OTR,1,0,115410,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
26,EASTMAN KODAK CO,*W EXP 09/03/201,277461141,211,115410,SH,,OTR,1,0,115410,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
27,ECLIPSE RES CORP,COM,27890G100,6206,3410000,SH,,OTR,1,0,3410000,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
28,ELLINGTON RESIDENTIAL MTG RE,COM SHS BEN INT,288578107,33124,2682097,SH,,SOLE,,2555599,0,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
29,ENLINK MIDSTREAM LLC,COM UNIT REP LTD,29336T100,22635,1500000,SH,,OTR,1,0,1500000,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
30,ENVIVA PARTNERS LP,COM UNIT,29414J107,21750,1198340,SH,,OTR,1,0,1198340,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
31,EV ENERGY PARTNERS LP,COM UNITS,26926V107,117,41663,SH,,SOLE,,41663,0,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
32,EXTENDED STAY AMER INC,COM,30224P200,677670,42620730,SH,,SOLE,,42620730,0,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
33,FIDELITY NATL INFORMATION SV,COM,31620M106,674,11123,SH,,SOLE,,11123,0,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
34,FIDELITY NATL INFORMATION SV,COM,31620M106,248978,4108544,SH,,OTR,3,0,4108544,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
35,GRUPO TELEVISA SA,SPON ADR REP ORD,40049J206,18618,684229,SH,,OTR,2,0,684229,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
36,HCA HOLDINGS INC,COM,40412C101,19110,282572,SH,,OTR,2,0,282572,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
37,HILTON WORLDWIDE HLDGS INC,COM,43300A104,9689734,452791323,SH,,SOLE,,452791323,0,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
38,HOME DEPOT INC,COM,437076102,88078,665996,SH,,OTR,2,0,665996,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
39,HUDSON PAC PPTYS INC,COM,444097109,242744,8626311,SH,,SOLE,,8626311,0,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
40,IMPAX LABORATORIES INC,COM,45256B101,7832,183170,SH,,OTR,2,0,183170,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
41,INTELSAT S A,COM,L5140P101,4624,1111433,SH,,SOLE,,1111433,0,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
42,ISHARES TR,IBOXX HI YD ETF,464288513,65649,814700,SH,,OTR,1,0,814700,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
43,JONES ENERGY INC,COM CL A,48019R108,9167,2380953,SH,,OTR,1,0,2380953,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
44,KOSMOS ENERGY LTD,SHS,G5315B107,502073,96552512,SH,,SOLE,,96552512,0,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
45,LA QUINTA HLDGS INC,COM,50420D108,478706,35173076,SH,,SOLE,,35173076,0,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
46,MASONITE INTL CORP NEW,COM,575385109,22184,362300,SH,,OTR,2,0,362300,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
47,MICHAELS COS INC,COM,59408Q106,1419782,64214483,SH,,OTR,3,0,64214483,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
48,NORTHERN OIL & GAS INC NEV,COM,665531109,5298,1372438,SH,,OTR,1,0,1372438,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
49,NORWEGIAN CRUISE LINE HLDGS,SHS,G66721104,35453,605000,SH,,OTR,2,0,605000,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
50,NXP SEMICONDUCTORS N V,SHS,G3727Q101,2803422,33275034,SH,,OTR,3,0,33275034,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
51,OFFICE DEPOT INC,COM,676220106,14532,2576523,SH,,SOLE,,2576523,0,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
52,PACIFIC BIOSCIENCES CALIF IN,COM,69404D108,31664,2411556,SH,,SOLE,3,0,2411556,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
53,PARAMOUNT GROUP INC,COM,69924R108,54323,3001296,SH,,SOLE,,3001296,0,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
54,PERFORMANCE FOOD GROUP CO,COM,71377A103,1389350,60041050,SH,,OTR,3,0,60041050,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
55,PULTE GROUP INC,COM,745867101,33046,1854418,SH,,OTR,2,0,1854418,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
56,SEAWORLD ENTMT INC,COM,81282V100,383996,19502063,SH,,OTR,3,0,19502063,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
57,SIX FLAGS ENTMT CORP NEW,COM,83001A102,65820,1198031,SH,,OTR,2,0,1198031,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
58,SPDR S&P 500 ETF TR,TR UNIT,78462F103,62369,305927,SH,,OTR,2,0,305927,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
59,SPDR SERIES TRUST,S&P REGL BKG,78464A698,149562,3567800,SH,Put,SOLE,,3567800,0,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
60,STARBUCKS CORP,COM,855244109,42718,711609,SH,,OTR,2,0,711609,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
61,SUPERNUS PHARMACEUTICALS INC,COM,868459108,971,72211,SH,,SOLE,,72211,0,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
62,SYNCHRONOSS TECHNOLOGIES INC,COM,87157B103,12,337,SH,,SOLE,,337,0,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
63,TERRAFORM GLOBAL INC,CL A,88104M101,20083,3703703,SH,,SOLE,,3703703,0,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
64,TRAVELPORT WORLDWIDE LTD,SHS,G9019D104,98101,7604740,SH,,OTR,3,0,7604740,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
65,TRIPADVISOR INC,COM,896945201,37410,438824,SH,,OTR,2,0,438824,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
66,UNION PAC CORP,COM,907818108,58238,744729,SH,,OTR,2,0,744729,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
67,UNITED RENTALS INC,COM,911363109,66109,911342,SH,,OTR,2,0,911342,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
68,UNIVAR INC,COM,91336L107,7083,416383,SH,,OTR,1,0,416383,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
69,VISA INC,COM CL A,92826C839,86234,1111977,SH,,OTR,2,0,1111977,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
70,VIVINT SOLAR INC,COM,92854Q106,787356,82359374,SH,,OTR,3,0,82359374,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
71,WMIH CORP,COM,92936P100,178,68897,SH,,OTR,1,0,68897,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
72,ZEBRA TECHNOLOGIES CORP,CL A,989207105,15671,225000,SH,Put,OTR,1,0,225000,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
73,ZIMMER BIOMET HLDGS INC,COM,98956P102,3089863,30118560,SH,,OTR,3,0,30118560,0,cik_number_0001393818,Blackstone Inc,2015-12-31,Form 13F-HR
