,NAME OF ISSUER,TITLE OF CLASS,CUSIP,VALUE (x$1000),SHRS OR PRN AMT,SH/PRN,PUT/CALL,INVESTMENT DISCRETION,OTHER MANAGER,SOLE,SHARED,NONE,Company cik,Company name,Period of report,File type
21,CHANGE HEALTHCARE INC,COM,15912K100,862073,59046102,SH,,OTR,2,0,59046102,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
22,CHANGE HEALTHCARE INC,COM,15912K100,8383,574151,SH,,OTR,1,0,574151,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
23,CHENIERE ENERGY INC,COM NEW,16411R208,2437,35604,SH,,OTR,2,0,35604,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
24,CHENIERE ENERGY PARTNERS LP,COM UNIT,16411Q101,8477772,200990333,SH,,OTR,2,0,200990333,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
25,CHENIERE ENERGY PARTNERS LP,COM UNIT,16411Q101,99993,2370632,SH,,OTR,1,0,2370632,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
26,CHEWY INC,CL A,16679L109,11463,327500,SH,,OTR,4,0,327500,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
27,COREPOINT LODGING INC,COM,21872L104,217897,17586537,SH,,SOLE,,17586537,0,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
28,CROCS INC,COM,227046109,135526,6899027,SH,,OTR,2,0,6899027,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
29,CROWDSTRIKE HLDGS INC,CL A,22788C105,2656,38900,SH,,OTR,4,0,38900,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
30,CTRIP COM INTL LTD,SPONSORED ADS,22943F100,9228,250000,SH,Call,OTR,4,0,250000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
31,DANAHER CORPORATION,COM,235851102,40732,285000,SH,,OTR,4,0,285000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
32,DISCOVERY INC,COM SER C,25470F302,7113,250000,SH,,OTR,4,0,250000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
33,EASTMAN KODAK CO,COM NEW,277461406,21301,8875211,SH,,OTR,1,0,8875211,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
34,ELDORADO RESORTS INC,COM,28470R102,5502,119430,SH,,OTR,4,0,119430,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
35,ELLINGTON RESIDENTIAL MTG RE,COM SHS BEN INT,288578107,33391,3103257,SH,,SOLE,,3103257,0,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
36,ENTASIS THERAPEUTICS HLDGS I,COM,293614103,10471,1623405,SH,,OTR,3,0,1623405,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
37,ESSA PHARMA INC,COM NEW,29668H708,4088,1668560,SH,,OTR,3,0,1668560,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
38,EVO PMTS INC,CL A COM,26927E104,7883,250000,SH,,OTR,4,0,250000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
39,FGL HLDGS,ORD SHS,G3402M102,317763,37828894,SH,,SOLE,,37828894,0,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
40,FGL HLDGS,ORD SHS,G3402M102,51559,6138000,SH,,OTR,1,0,6138000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
41,FIVERR INTL LTD,ORD SHS,M4R82T106,3713,125000,SH,,OTR,4,0,125000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
42,FORTY SEVEN INC,COM,34983P104,40460,3816951,SH,,OTR,3,0,3816951,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
43,FRANKS INTL N V,COM,N33462107,2184,400000,SH,,OTR,4,0,400000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
44,FS KKR CAPITAL CORP,COM,302635107,616,103289,SH,,SOLE,,103289,0,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
45,GATES INDUSTRIAL CORPRATIN P,ORD SHS,G39108108,2522722,221097482,SH,,OTR,2,0,221097482,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
46,GATES INDUSTRIAL CORPRATIN P,ORD SHS,G39108108,261151,22887900,SH,,SOLE,,22887900,0,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
47,GLOBAL BLOOD THERAPEUTICS IN,COM,37890U108,3945,75000,SH,,OTR,4,0,75000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
48,GRITSTONE ONCOLOGY INC,COM,39868T105,28601,2567445,SH,,OTR,3,0,2567445,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
49,HEADHUNTER GROUP PLC,SPONSORED ADS,42207L106,975,60000,SH,,OTR,4,0,60000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
50,HOVNANIAN ENTERPRISES INC,CL A NEW,442487401,1027,135193,SH,,OTR,1,0,135193,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
51,HUTCHISON CHINA MEDITECH LTD,SPONSORED ADR,44842L103,6050,275000,SH,,OTR,4,0,275000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
52,INTERXION HOLDING N.V,SHS,N47279109,4413,58000,SH,,OTR,4,0,58000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
53,INVITATION HOMES INC,COM,46187W107,2728648,102081837,SH,,SOLE,,102081837,0,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
54,ISHARES TR,MIN VOL USA ETF,46429B697,24692,400000,SH,Put,OTR,4,0,400000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
55,LEVI STRAUSS & CO NEW,CL A COM STK,52736R102,4176,200000,SH,,OTR,4,0,200000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
56,LULULEMON ATHLETICA INC,COM,550021109,19823,110000,SH,,OTR,4,0,110000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
57,MICHAELS COS INC,COM,59408Q106,177424,20393531,SH,,OTR,2,0,20393531,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
58,MONTAGE RES CORP,COM,61179L100,1387,227334,SH,,OTR,1,0,227334,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
59,NANTHEALTH INC,COM,630104107,257,488429,SH,,OTR,2,0,488429,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
60,NATERA INC,COM,632307104,2069,75000,SH,,OTR,4,0,75000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
61,NEWMONT GOLDCORP CORPORATION,COM,651639106,9618,250000,SH,Put,OTR,4,0,250000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
62,NEWMONT GOLDCORP CORPORATION,COM,651639106,1924,50000,SH,,OTR,4,0,50000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
63,NGM BIOPHARMACEUTICALS INC,COM,62921N105,146,10000,SH,,OTR,4,0,10000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
64,OWENS & MINOR INC NEW,COM,690732102,8287,2589570,SH,,OTR,1,0,2589570,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
65,PACIFIC BIOSCIENCES CALIF IN,COM,69404D108,14590,2411556,SH,,OTR,2,0,2411556,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
66,PALOMAR HLDGS INC,COM,69753M105,1803,75000,SH,,OTR,4,0,75000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
67,PARKER DRILLING CO,COM,701081507,510,25132,SH,,OTR,1,0,25132,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
68,PARSONS CORPORATION,COM,70202L102,7372,200000,SH,,OTR,4,0,200000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
69,PENNYMAC MTG INVT TR,COM,70931T103,5458,250000,SH,,OTR,4,0,250000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
70,PLURALSIGHT INC,COM CL A,72941B106,16737,552000,SH,,OTR,4,0,552000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
71,PREVAIL THERAPEUTICS INC,COM,74140Y101,66,5000,SH,,OTR,4,0,5000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
72,RANPAK HLDGS CORP,*W EXP 06/03/202,75321W111,2998,2560000,SH,,OTR,4,0,2560000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
73,RANPAK HLDGS CORP,COM CL A,75321W103,40046,4525000,SH,,OTR,4,0,4525000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
74,REDWOOD TR INC,COM,758075402,328,19824,SH,,SOLE,,19824,0,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
75,REDWOOD TR INC,COM,758075402,4959,300000,SH,,OTR,4,0,300000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
76,REVOLVE GROUP INC,CL A,76156B107,5693,165000,SH,,OTR,4,0,165000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
77,SANDRIDGE ENERGY INC,COM NEW,80007P869,1197,172996,SH,,OTR,1,0,172996,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
78,SIENTRA INC,COM,82621J105,16822,2730765,SH,,OTR,3,0,2730765,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
79,SOUTH PLAINS FINANCIAL INC,COM,83946P107,413,25000,SH,,OTR,4,0,25000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
80,SPDR S&P 500 ETF TR,TR UNIT,78462F103,748146,2553400,SH,Put,OTR,4,0,2553400,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
81,SSGA ACTIVE ETF TR,BLKSTN GSOSRLN,78467V608,3891,84175,SH,,OTR,1,0,84175,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
82,STARS GROUP INC,COM,85570W100,275414,16134410,SH,,OTR,1,0,16134410,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
83,STOKE THERAPEUTICS INC,COM,86150R107,598,20500,SH,,OTR,4,0,20500,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
84,TALLGRASS ENERGY LP,CLASS A SHS,874696107,499303,23652463,SH,,OTR,,0,23652463,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
85,TARGA RES CORP,COM,87612G101,10141,258302,SH,,SOLE,,258302,0,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
86,THE REALREAL INC,COM,88339P101,1792,62000,SH,,OTR,4,0,62000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
87,TPG RE FIN TR INC,COM,87266M107,1682,87217,SH,,SOLE,,87217,0,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
88,TRANSMEDICS GROUP INC,COM,89377M109,290,10000,SH,,OTR,4,0,10000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
89,TUFIN SOFTWARE TECHNOLOGIS L,SHS,M8893U102,1620,62559,SH,,OTR,4,0,62559,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
90,VANECK VECTORS ETF TR,SEMICONDUCTOR ET,92189F676,11018,100000,SH,Put,OTR,4,0,100000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
91,VANGUARD INDEX FDS,REAL ESTATE ETF,922908553,26220,300000,SH,Call,OTR,4,0,300000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
92,VBI VACCINES INC,COM NEW,91822J103,3149,2691042,SH,,OTR,3,0,2691042,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
93,VENATOR MATLS PLC,SHS,G9329Z100,5290,1000000,SH,,OTR,4,0,1000000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
94,VICI PPTYS INC,COM,925652109,33060,1500000,SH,,OTR,4,0,1500000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
95,VIRTU FINL INC,CL A,928254101,4671,214484,SH,,OTR,4,0,214484,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
96,VIVINT SOLAR INC,COM,92854Q106,541336,74359374,SH,,OTR,2,0,74359374,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
97,WATFORD HOLDINGS LTD,SHS,G94787101,2609,95143,SH,,OTR,4,0,95143,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
98,WYNN RESORTS LTD,COM,983134107,24798,200000,SH,Call,OTR,4,0,200000,0,cik_number_0001393818,Blackstone Inc,2019-06-30,Form 13F-HR
