,NAME OF ISSUER,TITLE OF CLASS,CUSIP,VALUE (x$1000),SHRS OR PRN AMT,SH/PRN,PUT/CALL,INVESTMENT DISCRETION,OTHER MANAGER,SOLE,SHARED,NONE,Company cik,Company name,Period of report,File type
22,BROADSTONE NET LEASE INC,CL A COM,11135E104,6712,400000,SH,,OTR,4,0,400000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
23,BURGUNDY TECHNOLOGY ACQU COR,UNIT 08/26/2025,G1702T132,13944,1400000,SH,,OTR,4,0,1400000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
24,CAESARS ENTERTAINMENT INC NE,COM,12769G100,41663,743185,SH,,OTR,4,0,743185,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
25,CC NEUBERGER PRIN HLDGS II,UNIT 99/99/9999,G3166T129,20660,2000000,SH,,OTR,4,0,2000000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
26,CC NEUBERGER PRINCIPAL HLDNG,UNIT 99/99/9999,G1992Y106,10840,1000000,SH,,OTR,4,0,1000000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
27,CENTERPOINT ENERGY INC,COM,15189T107,282444,14596574,SH,,SOLE,,0,14596574,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
28,CHANGE HEALTHCARE INC,COM,15912K100,8331,574151,SH,,OTR,1,0,574151,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
29,CHANGE HEALTHCARE INC,COM,15912K100,856759,59046102,SH,,OTR,2,0,59046102,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
30,CHENIERE ENERGY INC,COM NEW,16411R208,388993,8407030,SH,,OTR,6,0,8407030,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
31,CHENIERE ENERGY INC,COM NEW,16411R208,1780,38480,SH,,SOLE,,38480,0,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
32,CHENIERE ENERGY PARTNERS LP,COM UNIT,16411Q101,78847,2370632,SH,,OTR,1,0,2370632,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
33,CHENIERE ENERGY PARTNERS LP,COM UNIT,16411Q101,9371,281763,SH,,OTR,6,0,281763,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
34,CHENIERE ENERGY PARTNERS LP,COM UNIT,16411Q101,6759787,203240752,SH,,OTR,,0,203240752,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
35,CHINA LODGING GROUP LTD,NOTE 0.375%11/0,16949NAC3,21784,19302000,PRN,,OTR,4,0,19302000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
36,CHINDATA GROUP HLDGS LTD,ADS,16955F107,4869,300000,SH,,OTR,4,0,300000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
37,CHP MERGER CORP,UNIT 11/22/2024,12558Y205,3156,300000,SH,,OTR,4,0,300000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
38,CHURCHILL CAP CORP III,*W EXP 03/01/202,17144C112,875,437500,SH,,OTR,4,0,437500,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
39,CHURCHILL CAP CORP III,COM,17144C104,10250,1000000,SH,,OTR,4,0,1000000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
40,CHURCHILL CAPITAL CORP IV,UNIT 99/99/9999,171439201,40080,4000000,SH,,OTR,4,0,4000000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
41,CIM COML TR CORP,COM NEW,125525584,733,74381,SH,,SOLE,,74381,0,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
42,CLEARWAY ENERGY INC,CL A,18539C105,3705,150000,SH,,OTR,4,0,150000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
43,CLOUDFLARE INC,CL A COM,18915M107,49272,1200000,SH,,OTR,4,0,1200000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
44,CM LIFE SCIENCES INC,UNIT 09/01/2025,18978W208,16490,1575000,SH,,OTR,4,0,1575000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
45,CNX RES CORP,COM,12653C108,2837,300502,SH,,OTR,6,0,300502,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
46,COHN ROBBINS HOLDINGS CORP,UNIT 08/11/2025,G23726121,24216,2400000,SH,,OTR,4,0,2400000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
47,COLUMBIA PPTY TR INC,COM NEW,198287203,40442,3706900,SH,,OTR,5,0,3706900,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
48,COREPOINT LODGING INC,COM,21872L104,95847,17586538,SH,,OTR,5,0,17586538,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
49,CORSAIR GAMING INC,COM,22041X102,8040,400000,SH,,OTR,4,0,400000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
50,CRESTWOOD EQUITY PARTNERS LP,UNIT LTD PARTNER,226344208,5200,417301,SH,,OTR,6,0,417301,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
51,CROWDSTRIKE HLDGS INC,CL A,22788C105,17165,125000,SH,,OTR,4,0,125000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
52,DCP MIDSTREAM LP,COM UT LTD PTN,23311P100,17057,1527055,SH,,OTR,6,0,1527055,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
53,DELEK LOGISTICS PARTNERS LP,COM UNT RP INT,24664T103,1849,65203,SH,,OTR,6,0,65203,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
54,DMY TECHNOLOGY GROUP INC,*W EXP 02/21/202,233253111,1050,350000,SH,,OTR,4,0,350000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
55,DMY TECHNOLOGY GROUP INC,COM,233253103,3510,275086,SH,,OTR,4,0,275086,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
56,DRAGONEER GROWTH OPPORTUN CO,UNIT 08/18/2027,G28302126,6125,500000,SH,,OTR,4,0,500000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
57,DUN & BRADSTREET HLDGS INC,COM,26484T106,3849,150000,SH,,OTR,4,0,150000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
58,EAST RES ACQUISITION CO,UNIT 07/01/2027,274681204,8577,850000,SH,,OTR,4,0,850000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
59,ELLINGTON RESIDENTIAL MTG RE,COM SHS BEN INT,288578107,35922,3303578,SH,,SOLE,,3303578,0,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
60,ENABLE MIDSTREAM PARTNERS LP,COM UNIT RP IN,292480100,84,20181,SH,,OTR,6,0,20181,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
61,ENBRIDGE INC,COM,29250N105,287570,9848295,SH,,OTR,6,0,9848295,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
62,ENERGY TRANSFER LP,COM UT LTD PTN,29273V100,446120,82309944,SH,,OTR,2,0,82309944,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
63,ENERGY TRANSFER LP,COM UT LTD PTN,29273V100,34581,6380200,SH,,SOLE,,6380200,0,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
64,ENERGY TRANSFER LP,COM UT LTD PTN,29273V100,305074,56286686,SH,,OTR,6,0,56286686,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
65,ENLINK MIDSTREAM LLC,COM UNIT REP LTD,29336T100,4063,1728781,SH,,OTR,6,0,1728781,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
66,ENTASIS THERAPEUTICS HLDGS I,COM,293614103,1159,568004,SH,,OTR,3,0,568004,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
67,ENTERPRISE PRODS PARTNERS L,COM,293792107,359326,22756524,SH,,OTR,2,0,22756524,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
68,ENTERPRISE PRODS PARTNERS L,COM,293792107,52809,3344468,SH,,SOLE,,3344468,0,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
69,ENTERPRISE PRODS PARTNERS L,COM,293792107,694619,43991046,SH,,OTR,6,0,43991046,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
70,EQUITRANS MIDSTREAM CORP,COM,294600101,113245,13385978,SH,,OTR,6,0,13385978,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
71,EQUITY RESIDENTIAL,SH BEN INT,29476L107,57674,1123600,SH,,OTR,5,0,1123600,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
72,ESSA PHARMA INC,COM NEW,29668H708,24654,3573053,SH,,OTR,3,0,3573053,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
73,FG NEW AMER ACQUISITION CORP,UNIT 08/31/2027,30259V205,11211,1120000,SH,,OTR,4,0,1120000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
74,FIDELITY NATIONAL FINANCIAL,FNF GROUP COM,31620R303,16334,521702,SH,,OTR,1,0,521702,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
75,FIDELITY NATIONAL FINANCIAL,FNF GROUP COM,31620R303,104117,3325127,SH,,SOLE,,3325127,0,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
76,FINTECH ACQUISITION CORP IV,UNIT 12/31/2025,31810N302,7620,750000,SH,,OTR,4,0,750000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
77,FIRST SOLAR INC,COM,336433107,9930,150000,SH,,OTR,4,0,150000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
78,FOLEY TRASIMENE ACQUISITION,UNIT 99/99/9999,344328208,40800,4000000,SH,,OTR,4,0,4000000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
79,FOLEY TRASIMENE ACQUISTN COR,UNIT 99/99/9999,34431F203,22580,2000000,SH,,OTR,4,0,2000000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
80,FORTERRA INC,COM,34960W106,3546,300000,SH,,OTR,4,0,300000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
81,FS KKR CAP CORP II,COM,35952V303,2004,136225,SH,,SOLE,,136225,0,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
82,FS KKR CAPITAL CORP,COM,302635206,498,31390,SH,,SOLE,,31390,0,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
83,GALERA THERAPEUTICS INC,COM,36338D108,15178,1678984,SH,,OTR,3,0,1678984,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
84,GATES INDUSTRIAL CORPRATIN P,ORD SHS,G39108108,2485317,223499690,SH,,OTR,2,0,223499690,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
85,GATES INDUSTRIAL CORPRATIN P,ORD SHS,G39108108,257019,22887900,SH,,SOLE,,22887900,0,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
86,GDS HLDGS LTD,NOTE 2.000% 6/0,36165LAB4,28351,16751000,PRN,,OTR,4,0,16751000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
87,GENESIS ENERGY L P,UNIT LTD PARTN,371927104,2800,622157,SH,,OTR,6,0,622157,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
88,GOHEALTH INC,COM CL A,38046W105,7554,579933,SH,,OTR,4,0,579933,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
89,GOODRX HLDGS INC,COM CL A,38246G108,15012,270000,SH,,OTR,4,0,270000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
90,GRAYBUG VISION INC,COM SHS,38942Q103,24535,1930395,SH,,OTR,3,0,1930395,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
91,GRITSTONE ONCOLOGY INC,COM,39868T105,6804,2567445,SH,,OTR,3,0,2567445,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
92,GS ACQUISITION HLDGS CORP II,UNIT 99/99/9999,36258Q204,22460,2000000,SH,,OTR,4,0,2000000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
93,HESS MIDSTREAM LP,CL A SHS,428103105,1992,131918,SH,,OTR,6,0,131918,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
94,HOLLY ENERGY PARTNERS L P,COM UT LTD PTN,435763107,4489,370060,SH,,OTR,6,0,370060,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
95,HOVNANIAN ENTERPRISES INC,CL A NEW,442487401,4396,135193,SH,,OTR,1,0,135193,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
96,HPX CORP,UNIT 99/99/9999,G32219118,4080,400000,SH,,OTR,4,0,400000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
97,HUDSON EXECUTIVE INVT CORP,UNIT 06/21/2025,443761200,9405,900000,SH,,OTR,4,0,900000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
98,INSU ACQUISITION CORP II,UNIT 09/04/2025,457821304,8286,800000,SH,,OTR,4,0,800000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
99,INVESCO QQQ TR,UNIT SER 1,46090E103,416760,1500000,SH,Put,OTR,4,0,1500000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
100,J JILL INC,COM,46620W102,56,115931,SH,,OTR,1,0,115931,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
101,J2 GLOBAL INC,NOTE 3.250% 6/1,48123VAC6,19132,16648000,PRN,,OTR,4,0,16648000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
102,JAMF HLDG CORP,COM,47074L105,31837,846496,SH,,OTR,4,0,846496,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
103,JFROG LTD,ORD SHS,M6191J100,14814,175000,SH,,OTR,4,0,175000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
104,KEURIG DR PEPPER INC,COM,49271V100,11040,400000,SH,,OTR,4,0,400000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
105,KILROY RLTY CORP,COM,49427F108,292242,5624373,SH,,OTR,5,0,5624373,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
106,KINDER MORGAN INC DEL,COM,49456B101,261293,21191639,SH,,OTR,6,0,21191639,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
107,KINGSOFT CLOUD HLDGS LTD,ADS,49639K101,2953,100000,SH,,OTR,4,0,100000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
108,LAS VEGAS SANDS CORP,COM,517834107,9332,200000,SH,Call,OTR,4,0,200000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
109,LGL SYS ACQUISITION CORP,UNIT 10/24/2024,50201G205,2871,275000,SH,,OTR,4,0,275000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
110,LIGHTSPEED POS INC,SUB VTG SHS,53227R106,7205,225000,SH,,OTR,4,0,225000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
111,LIONHEART ACQUISITION CORP I,UNIT 08/13/2025,53625R203,3984,400000,SH,,OTR,4,0,400000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
112,LUMOS PHARMA INC,COM,55028X109,6470,468145,SH,,OTR,3,0,468145,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
113,MACQUARIE INFRASTRUCTURE COR,COM,55608B105,2008,74690,SH,,OTR,6,0,74690,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
114,MAGELLAN MIDSTREAM PRTNRS LP,COM UNIT RP LP,559080106,24547,717742,SH,,SOLE,,717742,0,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
115,MAGELLAN MIDSTREAM PRTNRS LP,COM UNIT RP LP,559080106,314148,9185605,SH,,OTR,6,0,9185605,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
116,MERCK & CO. INC,COM,58933Y105,24885,300000,SH,Call,OTR,4,0,300000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
117,MGM GROWTH PROPERTIES LLC,CL A COM,55303A105,136861,4891395,SH,,OTR,5,0,4891395,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
118,MICHAELS COS INC,COM,59408Q106,196798,20393531,SH,,OTR,2,0,20393531,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
119,MONTAGE RES CORP,COM,61179L100,998,227334,SH,,OTR,1,0,227334,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
120,MPLX LP,COM UNIT REP LTD,55336V100,529885,33664859,SH,,OTR,2,0,33664859,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
121,MPLX LP,COM UNIT REP LTD,55336V100,21025,1335745,SH,,SOLE,,1335745,0,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
122,MPLX LP,COM UNIT REP LTD,55336V100,501625,31869417,SH,,OTR,6,0,31869417,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
123,NEXTERA ENERGY INC,UNIT 99/99/9999,65339F739,16802,351880,SH,,OTR,4,0,351880,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
124,NEXTERA ENERGY INC,COM,65339F101,66042,237939,SH,,OTR,6,0,237939,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
125,NEXTERA ENERGY PARTNERS LP,COM UNIT PART IN,65341B106,57308,955770,SH,,OTR,6,0,955770,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
126,NEXTIER OILFIELD SOLUTIONS,COM,65290C105,6037,3263123,SH,,OTR,1,0,3263123,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
127,NOBLE MIDSTREAM PARTNERS LP,COM UNIT REPST,65506L105,10693,1460768,SH,,OTR,6,0,1460768,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
128,NUSTAR ENERGY LP,UNIT COM,67058H102,20911,1969067,SH,,OTR,6,0,1969067,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
129,OCCIDENTAL PETE CORP,*W EXP 08/03/202,674599162,2400,800000,SH,,OTR,4,0,800000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
130,OMNICELL COM,COM,68213N109,2109,28250,SH,,OTR,4,0,28250,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
131,ONEOK INC NEW,COM,682680103,50454,1942030,SH,,OTR,6,0,1942030,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
132,PACIFIC BIOSCIENCES CALIF IN,COM,69404D108,23802,2411556,SH,,OTR,2,0,2411556,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
133,PALOMAR HLDGS INC,COM,69753M105,7818,75000,SH,,OTR,4,0,75000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
134,PBF LOGISTICS LP,UNIT LTD PTNR,69318Q104,2077,254843,SH,,OTR,6,0,254843,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
135,PEMBINA PIPELINE CORP,COM,706327103,296196,13951778,SH,,OTR,6,0,13951778,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
136,PERSHING SQUARE TONTINE HLDG,*W EXP 07/24/202,71531R117,398,55555,SH,,OTR,4,0,55555,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
137,PERSHING SQUARE TONTINE HLDG,COM CL A,71531R109,11345,500000,SH,,OTR,4,0,500000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
138,PG&E CORP,COM,69331C108,137617,14655708,SH,,OTR,2,0,14655708,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
139,PG&E CORP,COM,69331C108,9390,1000000,SH,Put,OTR,4,0,1000000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
140,PG&E CORP,COM,69331C108,30064,3201713,SH,,OTR,4,0,3201713,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
141,PG&E CORP,UNIT 99/99/9999,69331C140,26975,275000,SH,,OTR,4,0,275000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
142,PHILLIPS 66 PARTNERS LP,COM UNIT REP INT,718549207,71035,3083115,SH,,OTR,6,0,3083115,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
143,PHREESIA INC,COM,71944F106,3213,100000,SH,,OTR,4,0,100000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
144,PINTEREST INC,CL A,72352L106,9647,232410,SH,,OTR,4,0,232410,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
145,PLAINS ALL AMERN PIPELINE L,UNIT LTD PARTN,726503105,198502,33194274,SH,,OTR,6,0,33194274,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
146,PLAINS GP HLDGS L P,LTD PARTNR INT A,72651A207,11675,1917136,SH,,OTR,6,0,1917136,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
147,PROS HOLDINGS INC,COM,74346Y103,1067,33400,SH,,OTR,4,0,33400,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
148,QELL ACQUISITION CORP,UNIT 10/01/2025,G7307X121,4064,400000,SH,,OTR,4,0,400000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
149,RACKSPACE TECHNOLOGY INC,COM,750102105,5015,260000,SH,,OTR,4,0,260000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
150,RANPAK HOLDINGS CORP,COM CL A,75321W103,43442,4563200,SH,,OTR,4,0,4563200,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
151,RATTLER MIDSTREAM LP,COM UNITS,75419T103,2110,354650,SH,,OTR,6,0,354650,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
152,REATA PHARMACEUTICALS INC,CL A,75615P103,23240,238555,SH,,OTR,3,0,238555,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
153,REINVENT TECHNOLOGY PARTNERS,UNIT 99/99/9999,G7483N111,13788,1200000,SH,,OTR,4,0,1200000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
154,ROYALTY PHARMA PLC,SHS CL A,G7709Q104,15296,363589,SH,,OTR,4,0,363589,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
155,SANDRIDGE ENERGY INC,COM NEW,80007P869,285,172996,SH,,OTR,1,0,172996,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
156,SCHRODINGER INC,COM,80810D103,22975,483592,SH,,OTR,4,0,483592,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
157,SCVX CORP,UNIT 99/99/9999,G79448109,2688,250000,SH,,OTR,4,0,250000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
